YEAR,STATE,STATE_ABV,TOTAL_BALLOTS_COUNTED,VOTE_FOR_HIGHEST_OFFICE,VAP,NONCITIZEN_PCT,INELIGIBLE_PRISON,INELIGIBLE_PROBATION,INELIGIBLE_PAROLE,INELIGIBLE_FELONS_TOTAL,ELIGIBLE_OVERSEAS,VEP,VEP_TURNOUT_RATE,VAP_TURNOUT_RATE
2016,Montana,MT,516901.0,"497,147",816023.0,1.2,3795.0,0.0,0.0,3795.0,,802436.0,64.42,63.34
2016,Nebraska,NE,860573.0,"844,227",1435123.0,5.5,5079.0,13489.0,1088.0,13856.0,,1342336.0,64.11,59.97
2016,Nevada,NV,1125429.0,"1,125,385",2260341.0,12.6,13742.0,13724.0,5261.0,26826.0,,1948712.0,57.75,49.79
2016,New Hampshire,NH,755850.0,"744,296",1082981.0,2.9,2818.0,0.0,0.0,2818.0,,1048757.0,72.07,69.79
2016,New Jersey,NJ,3957303.0,"3,874,046",6903418.0,12.0,18504.0,140589.0,15128.0,113768.0,,5961240.0,66.38,57.32
2016,New Mexico,NM,804043.0,"798,319",1600627.0,6.9,6914.0,12714.0,2780.0,16941.0,,1473243.0,54.58,50.23
2016,New York,NY,7786881.0,"7,721,453",15473628.0,12.0,46416.0,0.0,44426.0,90842.0,,13525950.0,57.57,50.32
2016,North Carolina,NC,4769640.0,"4,741,564",7898733.0,5.5,34357.0,82466.0,12726.0,94089.0,,7370213.0,64.72,60.38
2016,North Dakota,ND,349945.0,"344,360",579842.0,2.2,1791.0,0.0,0.0,1791.0,,565295.0,61.9,60.35
2016,Ohio,OH,5607641.0,"5,496,487",9028098.0,2.4,51666.0,0.0,0.0,51666.0,,8759758.0,64.02,62.11
2016,Oklahoma,OK,1465505.0,"1,452,992",2972077.0,4.7,26691.0,33562.0,1895.0,47716.0,,2784673.0,52.63,49.31
2016,Oregon,OR,2056310.0,"2,001,336",3233909.0,6.3,15166.0,0.0,0.0,15166.0,,3015007.0,68.2,63.59
2016,Pennsylvania,PA,6223150.0,"6,165,478",10114662.0,3.7,48098.0,0.0,0.0,48098.0,,9692322.0,64.21,61.53
2016,Rhode Island,RI,469589.0,"464,144",848850.0,7.1,3038.0,0.0,0.0,3038.0,,785544.0,59.78,55.32
2016,South Carolina,SC,2123584.0,"2,103,027",3881185.0,3.4,20350.0,32634.0,4347.0,43298.0,,3705927.0,57.3,54.71
2016,South Dakota,SD,378995.0,"370,093",651179.0,2.5,3744.0,0.0,2687.0,6431.0,,628468.0,60.3,58.2
2016,Tennessee,TN,2545271.0,"2,508,027",5162937.0,3.5,27906.0,62609.0,12092.0,75685.0,,4906550.0,51.87,49.3
2016,Texas,TX,8975000.0,"8,969,226",20718271.0,13.3,155327.0,374285.0,111287.0,479956.0,,17482785.0,51.34,43.32
2016,Utah,UT,1152369.0,"1,131,430",2139328.0,6.9,5846.0,0.0,0.0,5846.0,,1985869.0,58.03,53.87
2016,Vermont,VT,320467.0,"315,067",505888.0,2.2,0.0,0.0,0.0,0.0,,494758.0,64.77,63.35
2016,Virginia,VA,3996302.0,"3,984,631",6556247.0,6.9,36959.0,60821.0,1650.0,73277.0,,6030589.0,66.27,60.95
2016,Washington,WA,3363440.0,"3,317,019",5693791.0,8.6,18335.0,89317.0,11322.0,80568.0,,5123557.0,65.65,59.07
2016,West Virginia,WV,732362.0,"714,423",1454560.0,1.1,7137.0,6523.0,3550.0,14405.0,,1424155.0,51.42,50.35
2016,Wisconsin,WI,2993000.0,"2,976,150",4493054.0,3.2,22889.0,44489.0,20401.0,68649.0,,4280628.0,69.92,66.61
2016,Wyoming,WY,258788.0,"255,849",446228.0,2.4,2323.0,4666.0,842.0,5825.0,,429694.0,60.23,57.99
2014,United States,,83155963.0,"81,687,059",245497227.0,8.3,1493706.0,2298993.0,548576.0,3329718.0,5345814.0,227137053.0,36.61,33.87
2014,Alabama,AL,1191274.0,"1,180,413",3740624.0,2.6,31691.0,53640.0,8097.0,69826.0,,3573542.0,33.34,31.85
2014,Alaska,AK,285431.0,"282,382",550095.0,3.9,5216.0,7077.0,2210.0,11389.0,,517252.0,55.18,51.89
2014,Arizona,AZ,1537671.0,"1,506,416",5138141.0,9.7,37516.0,73232.0,7502.0,86028.0,,4553713.0,33.77,29.93
2014,Arkansas,AR,852642.0,"848,592",2264098.0,3.8,17756.0,28192.0,21743.0,55287.0,,2122776.0,40.17,37.66
2014,California,CA,7513972.0,"7,317,581",29575685.0,16.7,136088.0,0.0,87104.0,223192.0,,24413353.0,30.78,25.41
2014,Colorado,CO,2080071.0,"2,041,020",4132930.0,7.0,19121.0,0.0,10067.0,29188.0,,3814437.0,54.53,50.33
2014,Connecticut,CT,1096556.0,"1,089,880",2822985.0,8.2,16113.0,0.0,2564.0,18677.0,,2572824.0,42.62,38.84
2014,Delaware,DE,238110.0,"234,038",731850.0,5.6,6625.0,15665.0,676.0,16073.0,,674793.0,35.29,32.54
2014,District of Columbia,DC,177176.0,"175,071",549851.0,9.2,0.0,0.0,0.0,0.0,,499265.0,35.49,32.22
2014,Florida,FL,6026802.0,"5,951,561",15897657.0,10.5,95671.0,227087.0,4519.0,227359.0,,14001044.0,43.05,37.91
2014,Georgia,GA,2596947.0,"2,567,761",7613021.0,7.1,50499.0,471067.0,25547.0,339844.0,,6732653.0,38.57,34.11
2014,Hawaii,HI,369554.0,"366,125",1109048.0,8.9,5721.0,0.0,0.0,5721.0,,1004622.0,36.79,33.32
2014,Idaho,ID,445307.0,"439,830",1205909.0,4.6,7901.0,33450.0,4217.0,30850.0,,1119588.0,39.77,36.93
2014,Illinois,IL,3680417.0,"3,627,690",9893765.0,8.7,46465.0,0.0,0.0,46465.0,,8986543.0,40.95,37.2
2014,Indiana,IN,1387622.0,"1,341,814",5017809.0,3.7,28638.0,0.0,0.0,28638.0,,4803512.0,28.89,27.65
2014,Iowa,IA,1142284.0,"1,129,700",2384136.0,3.5,8686.0,29929.0,5769.0,31215.0,,2269477.0,50.33,47.91
2014,Kansas,KS,887023.0,"869,502",2181529.0,5.3,9326.0,16328.0,4051.0,22521.0,,2043387.0,43.41,40.66
2014,Kentucky,KY,1459409.0,"1,435,868",3404267.0,2.5,21402.0,54107.0,16729.0,68431.0,,3250729.0,44.89,42.87
2014,Louisiana,LA,1503975.0,"1,472,039",3536724.0,2.8,37881.0,40979.0,29619.0,90448.0,,3347248.0,44.93,42.52
2014,Maine,ME,616996.0,"611,255",1071220.0,1.7,0.0,0.0,0.0,0.0,,1053009.0,58.59,57.6
2014,Maryland,MD,1745104.0,"1,733,177",4620229.0,8.7,20388.0,79539.0,11537.0,76467.0,,4141802.0,42.13,37.77
2014,Massachusetts,MA,2186789.0,"2,158,326",5382729.0,8.7,10014.0,0.0,0.0,10014.0,,4904417.0,44.59,40.63
2014,Michigan,MI,3188956.0,"3,156,531",7707406.0,3.6,42900.0,0.0,0.0,42900.0,,7387039.0,43.17,41.38
2014,Minnesota,MN,1992613.0,"1,981,511",4177839.0,4.5,10003.0,97661.0,6642.0,71335.0,,3918501.0,50.85,47.69
2014,Mississippi,MS,631858.0,"631,858",2260078.0,1.7,18756.0,34398.0,9883.0,47902.0,,2173754.0,29.07,27.96
2014,Missouri,MO,1509025.0,"1,426,303",4669356.0,2.5,31432.0,47303.0,18495.0,76417.0,,4476205.0,33.71,32.32
2014,Montana,MT,373831.0,"369,826",798918.0,1.1,3681.0,0.0,0.0,3681.0,,786449.0,47.53,46.79
2014,Nebraska,NE,552115.0,"539,891",1414871.0,5.1,5221.0,12940.0,1067.0,13534.0,,1329179.0,41.54,39.02
2014,Nevada,NV,552546.0,"547,349",2171523.0,12.5,12537.0,12027.0,5927.0,25199.0,,1874884.0,29.47,25.45
2014,New Hampshire,NH,495565.0,"488,159",1067564.0,3.1,2867.0,0.0,0.0,2867.0,,1031603.0,48.04,46.42
2014,New Jersey,NJ,1955042.0,"1,869,535",6872067.0,11.9,20255.0,115898.0,14889.0,100047.0,,5954244.0,32.83,28.45
2014,New Mexico,NM,519436.0,"512,805",1587274.0,7.4,6879.0,16060.0,2255.0,18128.0,,1451687.0,35.78,32.73
2014,New York,NY,3930310.0,"3,819,010",15453917.0,12.1,48376.0,0.0,44889.0,93265.0,,13490728.0,29.13,25.43
2014,North Carolina,NC,2939767.0,"2,915,281",7681181.0,5.9,35726.0,90918.0,10025.0,96665.0,,7131326.0,41.22,38.27
2014,North Dakota,ND,255128.0,"248,670",572498.0,2.2,1700.0,0.0,0.0,1700.0,,558203.0,45.71,44.56
2014,Ohio,OH,3149876.0,"3,055,913",8968923.0,2.4,51024.0,0.0,0.0,51024.0,,8702645.0,36.19,35.12
2014,Oklahoma,OK,825607.0,"824,831",2931636.0,4.6,27650.0,28568.0,2560.0,46208.0,,2750573.0,30.02,28.16
2014,Oregon,OR,1541782.0,"1,469,717",3119674.0,6.7,15075.0,0.0,0.0,15075.0,,2895581.0,53.25,49.42
2014,Pennsylvania,PA,3535576.0,"3,495,866",10088426.0,3.5,49643.0,0.0,0.0,49643.0,,9685688.0,36.5,35.05
2014,Rhode Island,RI,329212.0,"324,055",844183.0,7.3,3294.0,0.0,0.0,3294.0,,779264.0,42.25,39.0
2014,South Carolina,SC,1261611.0,"1,246,301",3760446.0,3.4,20917.0,35096.0,5225.0,45796.0,,3586795.0,35.17,33.55
2014,South Dakota,SD,282291.0,"279,412",640486.0,2.2,3528.0,0.0,2611.0,6139.0,,620256.0,45.51,44.07
2014,Tennessee,TN,1430117.0,"1,374,065",5061487.0,3.5,28495.0,62950.0,13498.0,77245.0,,4807090.0,29.75,28.25
2014,Texas,TX,4727208.0,"4,727,208",19958796.0,13.3,157361.0,388101.0,111412.0,486110.0,,16818166.0,28.11,23.68
2014,Utah,UT,577973.0,"565,970",2045779.0,6.8,6824.0,0.0,0.0,6824.0,,1899842.0,30.42,28.25
2014,Vermont,VT,202445.0,"193,087",504200.0,2.2,0.0,0.0,0.0,0.0,,493107.0,41.05,40.15
2014,Virginia,VA,2194346.0,"2,184,473",6462450.0,6.9,36943.0,54966.0,1732.0,69456.0,,5947085.0,36.9,33.96
2014,Washington,WA,2124330.0,"2,029,189",5485062.0,8.4,17345.0,94112.0,9880.0,79928.0,,4944389.0,42.96,38.73
2014,West Virginia,WV,462864.0,"451,498",1467174.0,0.9,6873.0,7174.0,2749.0,13639.0,,1440331.0,32.14,31.55
2014,Wisconsin,WI,2422248.0,"2,410,314",4454913.0,3.1,22097.0,46212.0,20010.0,67986.0,,4248825.0,57.01,54.37
2014,Wyoming,WY,171153.0,"168,390",444797.0,2.7,2330.0,5196.0,715.0,5955.0,,426832.0,40.1,38.48
2012,United States,,130231296.0,129070906,240897888.0,8.4,1473412.0,2342582.0,637410.0,3352390.0,5127418.0,222437494.0,58.57,54.09
2012,Alabama,AL,2083309.0,2074338,3705982.0,2.6,32232.0,57993.0,8616.0,71584.0,,3538042.0,58.88,56.21
2012,Alaska,AK,301694.0,300495,544269.0,3.8,5633.0,7173.0,1882.0,11317.0,,512270.0,58.89,55.43
2012,Arizona,AZ,2323579.0,2306559,4963741.0,9.9,35188.0,72452.0,7460.0,81048.0,,4391282.0,52.91,46.81
2012,Arkansas,AR,1078548.0,1069468,2244163.0,3.5,14471.0,30122.0,23372.0,53808.0,,2111810.0,51.07,48.06
2012,California,CA,13202158.0,13038547,28871296.0,17.4,119455.0,0.0,89287.0,208742.0,,23638949.0,55.85,45.73
2012,Colorado,CO,2596173.0,2569522,3980623.0,6.9,18807.0,0.0,11458.0,30265.0,,3675695.0,70.63,65.22
2012,Connecticut,CT,1560640.0,1558960,2804156.0,8.5,16935.0,0.0,2793.0,19728.0,,2546075.0,61.3,55.65
2012,Delaware,DE,417631.0,413921,714081.0,5.1,6610.0,15641.0,601.0,15501.0,,662162.0,63.07,58.49
2012,District of Columbia,DC,294254.0,293764,531080.0,9.7,0.0,0.0,0.0,0.0,,479566.0,61.36,55.41
2012,Florida,FL,8538264.0,8474179,15367936.0,10.8,91954.0,240869.0,4538.0,224153.0,,13484046.0,63.32,55.56
2012,Georgia,GA,3919355.0,3900050,7441387.0,7.2,52737.0,442061.0,24761.0,311790.0,,6593817.0,59.44,52.67
2012,Hawaii,HI,437159.0,434697,1091451.0,9.2,5544.0,0.0,0.0,5544.0,,985494.0,44.36,40.05
2012,Idaho,ID,666290.0,652274,1172481.0,4.6,7985.0,31606.0,3848.0,28584.0,,1089963.0,61.13,56.83
2012,Illinois,IL,5279752.0,5242014,9838883.0,8.9,49348.0,0.0,0.0,49348.0,,8913874.0,59.23,53.66
2012,Indiana,IN,2663368.0,2624534,4959521.0,3.6,28266.0,0.0,0.0,28266.0,,4752712.0,56.04,53.7
2012,Iowa,IA,1589951.0,1582180,2356497.0,3.2,8470.0,29333.0,5151.0,29167.0,,2251922.0,70.6,67.47
2012,Kansas,KS,1182771.0,1156254,2162245.0,5.0,9346.0,17021.0,5126.0,23493.0,,2030640.0,58.25,54.7
2012,Kentucky,KY,1815843.0,1797212,3374444.0,2.2,21863.0,54511.0,14419.0,65173.0,,3235034.0,56.13,53.81
2012,Louisiana,LA,2014548.0,1994065,3495424.0,2.7,40047.0,41298.0,28946.0,90881.0,,3310167.0,60.86,57.63
2012,Maine,ME,724758.0,713180,1063754.0,1.8,0.0,0.0,0.0,0.0,,1044606.0,69.38,68.13
2012,Maryland,MD,2734062.0,2707327,4552894.0,8.9,20871.0,96640.0,13195.0,85285.0,,4062401.0,67.3,60.05
2012,Massachusetts,MA,3184196.0,3167767,5278131.0,8.4,10283.0,0.0,0.0,10283.0,,4824485.0,66.0,60.33
2012,Michigan,MI,4780701.0,4730961,7637478.0,3.5,43019.0,0.0,0.0,43019.0,,7327148.0,65.25,62.6
2012,Minnesota,MN,2950780.0,2936561,4111021.0,4.4,9383.0,108157.0,6006.0,72712.0,,3857424.0,76.5,71.78
2012,Mississippi,MS,1285584.0,1285584,2245738.0,1.5,22305.0,30768.0,6804.0,45416.0,,2166636.0,59.34,57.25
2012,Missouri,MO,2840776.0,2757323,4627371.0,2.5,30714.0,55470.0,20672.0,80785.0,,4430901.0,64.11,61.39
2012,Montana,MT,491966.0,484048,783676.0,0.9,3592.0,0.0,0.0,3592.0,,773031.0,63.64,62.78
2012,Nebraska,NE,804245.0,794379,1394124.0,4.7,4466.0,14260.0,1383.0,13407.0,,1315193.0,61.15,57.69
2012,Nevada,NV,1016664.0,1014918,2099011.0,13.3,12883.0,11321.0,5379.0,24262.0,,1795581.0,56.62,48.44
2012,New Hampshire,NH,718700.0,710972,1050220.0,3.0,2672.0,0.0,0.0,2672.0,,1016041.0,70.74,68.43
2012,New Jersey,NJ,3683638.0,3640292,6826144.0,12.1,21759.0,114886.0,14987.0,97636.0,,5902545.0,62.41,53.96
2012,New Mexico,NM,786522.0,783757,1576959.0,7.3,6553.0,21381.0,5078.0,22963.0,,1438878.0,54.66,49.88
2012,New York,NY,7128852.0,7074723,15334363.0,12.5,49889.0,0.0,46222.0,96111.0,,13321457.0,53.51,46.49
2012,North Carolina,NC,4542488.0,4505372,7500448.0,6.1,35567.0,96070.0,4359.0,90843.0,,6952078.0,65.34,60.56
2012,North Dakota,ND,325564.0,322627,548770.0,1.7,1500.0,0.0,0.0,1500.0,,537941.0,60.52,59.33
2012,Ohio,OH,5632423.0,5580822,8894484.0,2.2,50313.0,0.0,0.0,50313.0,,8648493.0,65.13,63.32
2012,Oklahoma,OK,1343380.0,1334872,2886686.0,4.5,25225.0,25506.0,2310.0,41053.0,,2715732.0,49.47,46.54
2012,Oregon,OR,1820507.0,1789270,3046864.0,6.6,13607.0,0.0,0.0,13607.0,,2832164.0,64.28,59.75
2012,Pennsylvania,PA,5783621.0,5742040,10037436.0,3.3,50054.0,0.0,0.0,50054.0,,9656146.0,59.9,57.62
2012,Rhode Island,RI,451593.0,446049,838169.0,7.5,3249.0,0.0,0.0,3249.0,,772057.0,58.49,53.88
2012,South Carolina,SC,1981516.0,1964118,3656261.0,3.5,21895.0,34945.0,6116.0,46532.0,,3481760.0,56.91,54.2
2012,South Dakota,SD,368270.0,363815,630180.0,1.9,3574.0,0.0,2761.0,6335.0,,611872.0,60.19,58.44
2012,Tennessee,TN,2479733.0,2458577,4975501.0,3.3,28135.0,64430.0,13138.0,75421.0,,4735888.0,52.36,49.84
2012,Texas,TX,7993851.0,7993851,19204782.0,13.5,157564.0,405473.0,112288.0,484753.0,,16127383.0,49.57,41.62
2012,Utah,UT,1028786.0,1017440,1976573.0,7.0,6611.0,0.0,0.0,6611.0,,1831602.0,56.17,52.05
2012,Vermont,VT,301793.0,299290,501853.0,1.8,0.0,0.0,0.0,0.0,,492820.0,61.24,60.14
2012,Virginia,VA,3888186.0,3854489,6345002.0,7.1,36425.0,52956.0,1983.0,66475.0,,5828032.0,66.72,61.28
2012,Washington,WA,3172939.0,3125516,5329262.0,8.2,16355.0,88339.0,8895.0,72070.0,,4820193.0,65.83,59.54
2012,West Virginia,WV,685099.0,670438,1472182.0,0.8,7052.0,8573.0,2052.0,13648.0,,1446756.0,47.35,46.54
2012,Wisconsin,WI,3084115.0,3068434,4411462.0,3.2,21987.0,46328.0,20023.0,66564.0,,4203731.0,73.37,69.91
2012,Wyoming,WY,250701.0,249061,441429.0,2.5,2163.0,5162.0,762.0,5661.0,,424733.0,59.03,56.79
2010,United States,,90895897.0,89099476,240897888.0,8.6,1608162.0,1201093.0,524092.0,3333347.0,4972217.0,221776507.0,40.99,37.73
2010,Alabama,AL,1503232.0,1494273,3661750.0,2.9,31764.0,26633.0,9006.0,67403.0,,3487654.0,43.1,41.05
2010,Alaska,AK,261128.0,256192,528459.0,4.5,5597.0,3480.0,2089.0,11166.0,,493475.0,52.92,49.41
2010,Arizona,AZ,1750840.0,1727791,4806125.0,10.2,40130.0,40455.0,7993.0,88578.0,,4225272.0,41.44,36.43
2010,Arkansas,AR,789773.0,781333,2216571.0,3.7,16204.0,14411.0,21106.0,51721.0,,2082028.0,37.93,35.63
2010,California,CA,10529134.0,10095485,28157259.0,18.0,165062.0,0.0,105133.0,270195.0,,22823850.0,46.13,37.39
2010,Colorado,CO,1828323.0,1787730,3842941.0,7.5,22815.0,0.0,11014.0,33829.0,,3521135.0,51.92,47.58
2010,Connecticut,CT,1153872.0,1153115,2771060.0,8.5,19321.0,0.0,2894.0,22215.0,,2512285.0,45.93,41.64
2010,Delaware,DE,316754.0,307402,696911.0,5.0,6598.0,8157.0,560.0,15315.0,,646761.0,48.98,45.45
2010,District of Columbia,DC,135846.0,132656,507942.0,9.3,0.0,0.0,0.0,0.0,,460938.0,29.47,26.74
2010,Florida,FL,5473787.0,5411106,14916715.0,11.5,104306.0,128110.0,4093.0,236509.0,,12966802.0,42.21,36.7
2010,Georgia,GA,2623035.0,2576161,7253576.0,7.6,56432.0,228580.0,25091.0,310103.0,,6394095.0,41.02,36.16
2010,Hawaii,HI,386302.0,382563,1064539.0,9.2,5912.0,0.0,0.0,5912.0,,960761.0,40.21,36.29
2010,Idaho,ID,459079.0,452535,1146045.0,4.4,7431.0,26447.0,3957.0,37835.0,,1057993.0,43.39,40.06
2010,Illinois,IL,3792770.0,3729989,9736527.0,9.3,48418.0,0.0,0.0,48418.0,,8780431.0,43.2,38.95
2010,Indiana,IN,1791832.0,1744481,4895546.0,3.4,28028.0,0.0,0.0,28028.0,,4700148.0,38.12,36.6
2010,Iowa,IA,1133429.0,1116063,2328364.0,3.3,9455.0,11190.0,3197.0,23842.0,,2227920.0,50.87,48.68
2010,Kansas,KS,857658.0,838790,2134690.0,5.3,9051.0,8701.0,5063.0,22815.0,,1999897.0,42.89,40.18
2010,Kentucky,KY,1417995.0,1356468,3332440.0,2.5,20544.0,28598.0,14628.0,63770.0,,3186792.0,44.5,42.55
2010,Louisiana,LA,1298649.0,1264994,3437623.0,2.9,39445.0,21957.0,26202.0,87604.0,,3251832.0,39.94,37.78
2010,Maine,ME,580584.0,572766,1055878.0,1.6,0.0,0.0,0.0,0.0,,1038785.0,55.89,54.99
2010,Maryland,MD,1868179.0,1857880,4453952.0,8.9,22645.0,44090.5,13195.0,79931.0,,3976848.0,46.98,41.94
2010,Massachusetts,MA,2319963.0,2297039,5167053.0,9.1,11312.0,0.0,0.0,11312.0,,4684240.0,49.53,44.9
2010,Michigan,MI,3268217.0,3226088,7555775.0,3.5,44113.0,0.0,0.0,44113.0,,7249664.0,45.08,43.25
2010,Minnesota,MN,2123369.0,2107021,4040120.0,4.5,9796.0,55943.0,5807.0,71546.0,,3787530.0,56.06,52.56
2010,Mississippi,MS,788549.0,788549,2221684.0,1.7,21067.0,13397.0,6434.0,40898.0,,2143946.0,36.78,35.49
2010,Missouri,MO,1997271.0,1943899,4580080.0,2.6,30623.0,28715.0,19421.0,78759.0,,4383789.0,45.56,43.61
2010,Montana,MT,367096.0,360341,769610.0,1.0,3716.0,0.0,0.0,3716.0,,758424.0,48.4,47.7
2010,Nebraska,NE,503514.0,487988,1373145.0,4.2,4587.0,8160.0,941.0,13688.0,,1302279.0,38.66,36.67
2010,Nevada,NV,723515.0,721404,2044399.0,13.1,12653.0,5917.0,4964.0,23534.0,,1753166.0,41.27,35.39
2010,New Hampshire,NH,461423.0,456588,1033552.0,2.8,2761.0,0.0,0.0,2761.0,,1001435.0,46.08,44.64
2010,New Jersey,NJ,2200974.0,2121584,6752083.0,12.4,25007.0,60077.5,15563.0,100648.0,,5813989.0,37.86,32.6
2010,New Mexico,NM,630013.0,602827,1551751.0,7.7,6659.0,9920.0,3146.0,19725.0,,1411888.0,44.62,40.6
2010,New York,NY,4763899.0,4658586,15121092.0,12.6,56656.0,0.0,48542.0,105198.0,,13105474.0,36.35,31.5
2010,North Carolina,NC,2700706.0,2660079,7320628.0,6.1,40116.0,52114.0,3621.0,95851.0,,6777828.0,39.85,36.89
2010,North Dakota,ND,241039.0,238812,527031.0,1.7,1487.0,0.0,0.0,1487.0,,516826.0,46.64,45.74
2010,Ohio,OH,3956028.0,3852453,8827567.0,2.4,51712.0,0.0,0.0,51712.0,,8566897.0,46.18,44.81
2010,Oklahoma,OK,1043507.0,1034767,2836265.0,4.3,26252.0,12829.0,2627.0,41708.0,,2673056.0,39.04,36.79
2010,Oregon,OR,1487210.0,1453548,2983427.0,7.0,14014.0,0.0,0.0,14014.0,,2760025.0,53.88,49.85
2010,Pennsylvania,PA,4055336.0,3987551,9943828.0,3.3,51264.0,0.0,0.0,51264.0,,9562603.0,42.41,40.78
2010,Rhode Island,RI,346357.0,342290,831351.0,7.7,3357.0,0.0,0.0,3357.0,,763719.0,45.35,41.66
2010,South Carolina,SC,1365480.0,1344198,3569456.0,3.9,23578.0,16593.0,6412.0,46583.0,,3385527.0,40.33,38.25
2010,South Dakota,SD,323410.0,317083,615153.0,1.7,3434.0,0.0,2843.0,6277.0,,598304.0,54.05,52.57
2010,Tennessee,TN,1620542.0,1601549,4876354.0,3.5,27451.0,29973.0,12157.0,69581.0,,4636768.0,34.95,33.23
2010,Texas,TX,5066957.0,4979870,18480135.0,13.7,173649.0,209339.0,104763.0,487751.0,,15461769.0,32.77,27.42
2010,Utah,UT,653274.0,643307,1911676.0,6.8,6807.0,0.0,0.0,6807.0,,1774967.0,36.8,34.17
2010,Vermont,VT,243617.0,241605,498078.0,1.9,0.0,0.0,0.0,0.0,,488761.0,49.84,48.91
2010,Virginia,VA,2214505.0,2189841,6193893.0,7.2,37410.0,28327.0,2624.0,68361.0,,5676934.0,39.01,35.75
2010,Washington,WA,2565589.0,2511094,5186815.0,8.2,18235.0,48932.0,6956.0,74123.0,,4687044.0,54.74,49.46
2010,West Virginia,WV,536493.0,529948,1468244.0,0.8,6681.0,4312.0,1796.0,12789.0,,1444109.0,37.15,36.54
2010,Wisconsin,WI,2185021.0,2171331,4361980.0,3.1,22724.0,23082.0,19572.0,65378.0,,4161265.0,52.51,50.09
2010,Wyoming,WY,190822.0,188463,429977.0,1.8,2112.0,2660.0,682.0,5454.0,,416931.0,45.77,44.38
2008,United States,,132609063.0,131304731,230872030.0,8.4,1605448.0,2451085.0,627680.0,3144831.0,4972217.0,213306165.0,62.17,57.44
2008,Alabama,AL,2105622.0,2099819,3595708.0,2.2,30508.0,53252.0,8042.0,61155.0,,3455447.0,60.94,58.56
2008,Alaska,AK,327341.0,326197,507645.0,3.7,5014.0,6708.0,1732.0,9234.0,,479628.0,68.25,64.48
2008,Arizona,AZ,2320851.0,2293475,4673718.0,11.6,39589.0,82232.0,7534.0,84472.0,,4047095.0,57.35,49.66
2008,Arkansas,AR,1095958.0,1086617,2174846.0,2.9,14716.0,31169.0,19908.0,40255.0,,2071520.0,52.91,50.39
2008,California,CA,13743177.0,13561900,27411094.0,17.9,173670.0,0.0,120753.0,234047.0,,22270461.0,61.71,50.14
2008,Colorado,CO,2422236.0,2401361,3708955.0,8.0,23274.0,0.0,11654.0,29101.0,,3383138.0,71.6,65.31
2008,Connecticut,CT,,1646792,2725917.0,8.5,20661.0,0.0,2328.0,21825.0,,2472389.0,,
2008,Delaware,DE,413562.0,412398,680493.0,5.3,7075.0,17216.0,551.0,15959.0,,628468.0,65.8,60.77
2008,District of Columbia,DC,266871.0,265853,481971.0,10.3,0.0,0.0,0.0,0.0,,432328.0,61.73,55.37
2008,Florida,FL,8453743.0,8390744,14558436.0,11.2,102388.0,279760.0,4528.0,244532.0,,12683359.0,66.65,58.07
2008,Georgia,GA,3940705.0,3924440,7063638.0,7.3,52719.0,397081.0,23448.0,262984.0,,6285008.0,62.7,55.79
2008,Hawaii,HI,456064.0,453568,1036088.0,9.7,5955.0,0.0,0.0,5955.0,,929632.0,49.06,44.02
2008,Idaho,ID,667506.0,655032,1117842.0,4.9,7290.0,49513.0,3361.0,33727.0,,1029341.0,64.85,59.71
2008,Illinois,IL,5578195.0,5523051,9615700.0,9.2,45474.0,0.0,0.0,45474.0,,8685582.0,64.22,58.01
2008,Indiana,IN,2805986.0,2751054,4826231.0,3.0,28322.0,0.0,0.0,28322.0,,4653122.0,60.3,58.14
2008,Iowa,IA,1543662.0,1537123,2298515.0,2.6,8766.0,22958.0,3159.0,21825.0,,2216929.0,69.63,67.16
2008,Kansas,KS,1264208.0,1235872,2100084.0,4.2,8539.0,16263.0,4958.0,19150.0,,1992730.0,63.44,60.2
2008,Kentucky,KY,1858578.0,1826508,3277617.0,2.2,21706.0,51035.0,12277.0,53362.0,,3152147.0,58.96,56.71
2008,Louisiana,LA,1979852.0,1960761,3342279.0,2.0,38381.0,40025.0,24636.0,70712.0,,3204721.0,61.78,59.24
2008,Maine,ME,744456.0,731163,1049816.0,1.3,0.0,0.0,0.0,0.0,,1036168.0,71.85,70.91
2008,Maryland,MD,2661905.0,2631596,4342850.0,7.8,23324.0,96360.0,13220.0,78114.0,,3925994.0,67.8,61.29
2008,Massachusetts,MA,3102995.0,3080985,5058035.0,8.6,11408.0,0.0,0.0,11408.0,,4611636.0,67.29,61.35
2008,Michigan,MI,5039080.0,5001766,7528460.0,3.3,48738.0,0.0,0.0,48738.0,,7231283.0,69.68,66.93
2008,Minnesota,MN,2921147.0,2910369,3975974.0,4.0,9910.0,127627.0,5081.0,76264.0,,3740671.0,78.09,73.47
2008,Mississippi,MS,,1289856,2190402.0,1.9,22754.0,22267.0,2922.0,35349.0,,2113435.0,,
2008,Missouri,MO,2950504.0,2925205,4507688.0,2.5,30186.0,57360.0,20683.0,69208.0,,4325788.0,68.21,65.45
2008,Montana,MT,497599.0,491960,755384.0,1.3,3545.0,0.0,0.0,3545.0,,742019.0,67.06,65.87
2008,Nebraska,NE,811923.0,801281,1348048.0,4.3,4520.0,19606.0,846.0,14746.0,,1275336.0,63.66,60.23
2008,Nevada,NV,970019.0,967848,2000277.0,14.1,12743.0,13337.0,3908.0,21366.0,,1696872.0,57.17,48.49
